true_class,true_class_name,predicted_class,predicted_class_name,classification_confidence,attack_probability,evidence_attack,evidence_confidence,evidence_class,risk_score,decision
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.998973,0.99918765,0.99918765,0.998973,1.0,0.999255919456482,BLOCK
0,BENIGN,0,BENIGN,0.999527,0.00047302246,0.00047302246,0.999527,0.0,0.25016555190086365,ALLOW
0,BENIGN,0,BENIGN,0.9987204,0.0012795925,0.0012795925,0.9987204,0.0,0.2504478693008423,ALLOW
5,DoS_Slowloris,5,DoS_Slowloris,0.9884595,0.99821615,0.99821615,0.9884595,1.0,0.9960446000099182,BLOCK
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.9995659,0.9998054,0.9998054,0.9995659,1.0,0.999774718284607,BLOCK
0,BENIGN,0,BENIGN,0.999561,0.0004389882,0.0004389882,0.999561,0.0,0.25015366077423096,ALLOW
4,DoS_Slowhttptest,4,DoS_Slowhttptest,0.99616575,0.997343,0.997343,0.99616575,1.0,0.9974472761154175,BLOCK
0,BENIGN,0,BENIGN,0.99921775,0.00078225136,0.00078225136,0.99921775,0.0,0.25027379393577576,ALLOW
0,BENIGN,0,BENIGN,0.9997086,0.0002914071,0.0002914071,0.9997086,0.0,0.2501019835472107,ALLOW
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.99912554,0.9993705,0.9993705,0.99912554,1.0,0.9994036793708801,BLOCK
0,BENIGN,0,BENIGN,0.9861762,0.013823807,0.013823807,0.9861762,0.0,0.25483834743499756,ALLOW
0,BENIGN,0,BENIGN,0.99940026,0.00059974194,0.00059974194,0.99940026,0.0,0.25020989775657654,ALLOW
0,BENIGN,0,BENIGN,0.9998248,0.00017517805,0.00017517805,0.9998248,0.0,0.2500613033771515,ALLOW
5,DoS_Slowloris,5,DoS_Slowloris,0.9957885,0.9984019,0.9984019,0.9957885,1.0,0.9979883074760437,BLOCK
3,DoS_Hulk,3,DoS_Hulk,0.99979013,0.9999495,0.9999495,0.99979013,1.0,0.9999172925949097,BLOCK
0,BENIGN,0,BENIGN,0.9998344,0.0001655817,0.0001655817,0.9998344,0.0,0.25005796551704407,ALLOW
0,BENIGN,0,BENIGN,0.99963045,0.0003695488,0.0003695488,0.99963045,0.0,0.2501293420791626,ALLOW
0,BENIGN,0,BENIGN,0.99950576,0.0004942417,0.0004942417,0.99950576,0.0,0.2501729726791382,ALLOW
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.99980813,0.9999392,0.9999392,0.99980813,1.0,0.9999155640602112,BLOCK
0,BENIGN,0,BENIGN,0.99987745,0.00012254715,0.00012254715,0.99987745,0.0,0.2500428855419159,ALLOW
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.9998293,0.9999475,0.9999475,0.9998293,1.0,0.9999258160591126,BLOCK
0,BENIGN,0,BENIGN,0.99981195,0.00018805265,0.00018805265,0.99981195,0.0,0.2500658333301544,ALLOW
0,BENIGN,0,BENIGN,0.99977046,0.00022953749,0.00022953749,0.99977046,0.0,0.2500803470611572,ALLOW
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.99979526,0.99994594,0.99994594,0.99979526,1.0,0.9999163985252381,BLOCK
0,BENIGN,0,BENIGN,0.9990264,0.00097358227,0.00097358227,0.9990264,0.0,0.2503407597541809,ALLOW
5,DoS_Slowloris,5,DoS_Slowloris,0.99835396,0.9994246,0.9994246,0.99835396,1.0,0.9992432832717896,BLOCK
4,DoS_Slowhttptest,4,DoS_Slowhttptest,0.98504305,0.9867124,0.9867124,0.98504305,1.0,0.9882882475852967,BLOCK
0,BENIGN,0,BENIGN,0.9986363,0.0013636947,0.0013636947,0.9986363,0.0,0.25047728419303894,ALLOW
3,DoS_Hulk,3,DoS_Hulk,0.999803,0.9999238,0.9999238,0.999803,1.0,0.9999050736427307,BLOCK
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.99980825,0.99994504,0.99994504,0.99980825,1.0,0.9999191403388977,BLOCK
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.9994666,0.999614,0.999614,0.9994666,1.0,0.9996350646018982,BLOCK
2,DoS_GoldenEye,2,DoS_GoldenEye,0.99937916,0.9996691,0.9996691,0.99937916,1.0,0.999646270275116,BLOCK
3,DoS_Hulk,3,DoS_Hulk,0.99953806,0.9998578,0.9998578,0.99953806,1.0,0.9997991561889649,BLOCK
0,BENIGN,0,BENIGN,0.93567115,0.06432885,0.06432885,0.93567115,0.0,0.27251508831977844,ALLOW
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.99960786,0.99987334,0.99987334,0.99960786,1.0,0.9998259782791138,BLOCK
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.99967873,0.99979126,0.99979126,0.99967873,1.0,0.9997945070266724,BLOCK
0,BENIGN,0,BENIGN,0.999726,0.00027400255,0.00027400255,0.999726,0.0,0.2500959038734436,ALLOW
0,BENIGN,0,BENIGN,0.99982613,0.00017386675,0.00017386675,0.99982613,0.0,0.2500608563423157,ALLOW
0,BENIGN,0,BENIGN,0.9996947,0.000305295,0.000305295,0.9996947,0.0,0.2501068413257599,ALLOW
0,BENIGN,0,BENIGN,0.99654275,0.0034572482,0.0034572482,0.99654275,0.0,0.2512100338935852,ALLOW
3,DoS_Hulk,3,DoS_Hulk,0.9997924,0.999938,0.999938,0.9997924,1.0,0.9999109148979187,BLOCK
0,BENIGN,0,BENIGN,0.99985194,0.00014805794,0.00014805794,0.99985194,0.0,0.2500518262386322,ALLOW
4,DoS_Slowhttptest,4,DoS_Slowhttptest,0.99759966,0.99845046,0.99845046,0.99759966,1.0,0.9984702110290528,BLOCK
0,BENIGN,0,BENIGN,0.99948275,0.0005172491,0.0005172491,0.99948275,0.0,0.25018104910850525,ALLOW
0,BENIGN,0,BENIGN,0.99973685,0.0002631545,0.0002631545,0.99973685,0.0,0.250092089176178,ALLOW
0,BENIGN,0,BENIGN,0.99783486,0.0021651387,0.0021651387,0.99783486,0.0,0.2507578134536743,ALLOW
0,BENIGN,0,BENIGN,0.99899024,0.0010097623,0.0010097623,0.99899024,0.0,0.2503534257411957,ALLOW
0,BENIGN,0,BENIGN,0.99980503,0.0001949668,0.0001949668,0.99980503,0.0,0.2500682473182678,ALLOW
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.99982244,0.99994963,0.99994963,0.99982244,1.0,0.9999253988265991,BLOCK
0,BENIGN,0,BENIGN,0.9991918,0.0008081794,0.0008081794,0.9991918,0.0,0.2502828538417816,ALLOW
0,BENIGN,0,BENIGN,0.9985727,0.0014272928,0.0014272928,0.9985727,0.0,0.25049954652786255,ALLOW
0,BENIGN,0,BENIGN,0.9381141,0.061885893,0.061885893,0.9381141,0.0,0.27166005969047546,ALLOW
3,DoS_Hulk,3,DoS_Hulk,0.999785,0.99993217,0.99993217,0.999785,1.0,0.9999055504798889,BLOCK
0,BENIGN,0,BENIGN,0.9997992,0.00020080805,0.00020080805,0.9997992,0.0,0.2500702738761902,ALLOW
2,DoS_GoldenEye,2,DoS_GoldenEye,0.9843342,0.9861776,0.9861776,0.9843342,1.0,0.9877901315689087,BLOCK
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.9997968,0.99994016,0.99994016,0.9997968,1.0,0.9999133586883545,BLOCK
0,BENIGN,0,BENIGN,0.9981914,0.0018085837,0.0018085837,0.9981914,0.0,0.25063300132751465,ALLOW
3,DoS_Hulk,3,DoS_Hulk,0.99978596,0.9999434,0.9999434,0.99978596,1.0,0.9999125242233277,BLOCK
3,DoS_Hulk,3,DoS_Hulk,0.9992599,0.9996981,0.9996981,0.9992599,1.0,0.9996338725090027,BLOCK
0,BENIGN,0,BENIGN,0.99984074,0.00015926361,0.00015926361,0.99984074,0.0,0.250055730342865,ALLOW
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.99957186,0.9997235,0.9997235,0.99957186,1.0,0.9997270941734314,BLOCK
3,DoS_Hulk,3,DoS_Hulk,0.9997912,0.999938,0.999938,0.9997912,1.0,0.9999106168746948,BLOCK
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.99968135,0.9999272,0.9999272,0.99968135,1.0,0.9998766422271729,BLOCK
0,BENIGN,0,BENIGN,0.9998387,0.00016129017,0.00016129017,0.9998387,0.0,0.2500564455986023,ALLOW
0,BENIGN,0,BENIGN,0.9998543,0.00014567375,0.00014567375,0.9998543,0.0,0.25005099177360535,ALLOW
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.9998275,0.99994963,0.99994963,0.9998275,1.0,0.9999267101287842,BLOCK
3,DoS_Hulk,3,DoS_Hulk,0.99497557,0.99552673,0.99552673,0.99497557,1.0,0.9960599780082703,BLOCK
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.9990569,0.99933344,0.99933344,0.9990569,1.0,0.9993642807006836,BLOCK
0,BENIGN,0,BENIGN,0.9973642,0.002635777,0.002635777,0.9973642,0.0,0.2509225308895111,ALLOW
3,DoS_Hulk,3,DoS_Hulk,0.99981207,0.99993294,0.99993294,0.99981207,1.0,0.9999128222465515,BLOCK
0,BENIGN,0,BENIGN,0.99652964,0.0034703612,0.0034703612,0.99652964,0.0,0.2512146234512329,ALLOW
0,BENIGN,0,BENIGN,0.99902534,0.00097465515,0.00097465515,0.99902534,0.0,0.25034111738204956,ALLOW
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.9998079,0.99994504,0.99994504,0.9998079,1.0,0.9999190211296082,BLOCK
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.99834573,0.9987579,0.9987579,0.99834573,1.0,0.9988411903381348,BLOCK
0,BENIGN,0,BENIGN,0.99927694,0.00072306395,0.00072306395,0.99927694,0.0,0.2502530813217163,ALLOW
4,DoS_Slowhttptest,4,DoS_Slowhttptest,0.9949314,0.9961701,0.9961701,0.9949314,1.0,0.9964349508285523,BLOCK
3,DoS_Hulk,3,DoS_Hulk,0.9996582,0.999813,0.999813,0.9996582,1.0,0.9998023748397827,BLOCK
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.999783,0.9999324,0.9999324,0.999783,1.0,0.9999052524566651,BLOCK
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.99949205,0.9999313,0.9999313,0.99949205,1.0,0.9998318195343018,BLOCK
3,DoS_Hulk,3,DoS_Hulk,0.9997986,0.9999158,0.9999158,0.9997986,1.0,0.9998991131782532,BLOCK
3,DoS_Hulk,0,BENIGN,0.66269916,0.33730084,0.33730084,0.66269916,0.0,0.3680552840232849,RATE_LIMIT
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.9994873,0.99968857,0.99968857,0.9994873,1.0,0.9996849536895752,BLOCK
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.9994448,0.99959904,0.99959904,0.9994448,1.0,0.9996206402778626,BLOCK
0,BENIGN,0,BENIGN,0.99971455,0.00028544664,0.00028544664,0.99971455,0.0,0.25009989738464355,ALLOW
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.9996637,0.99993175,0.99993175,0.9996637,1.0,0.9998749732971192,BLOCK
5,DoS_Slowloris,5,DoS_Slowloris,0.99941885,0.9997523,0.9997523,0.99941885,1.0,0.9997060537338257,BLOCK
3,DoS_Hulk,3,DoS_Hulk,0.9998166,0.9999377,0.9999377,0.9998166,1.0,0.9999168157577515,BLOCK
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.9997925,0.999927,0.999927,0.9997925,1.0,0.9999043583869934,BLOCK
4,DoS_Slowhttptest,4,DoS_Slowhttptest,0.9978319,0.99932986,0.99932986,0.9978319,1.0,0.9990558862686157,BLOCK
0,BENIGN,0,BENIGN,0.99729615,0.0027038455,0.0027038455,0.99729615,0.0,0.2509463429450989,ALLOW
3,DoS_Hulk,3,DoS_Hulk,0.99979013,0.99994135,0.99994135,0.99979013,1.0,0.9999124050140381,BLOCK
0,BENIGN,0,BENIGN,0.99934405,0.0006559491,0.0006559491,0.99934405,0.0,0.2502295970916748,ALLOW
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.99976414,0.99991834,0.99991834,0.99976414,1.0,0.9998920798301697,BLOCK
0,BENIGN,0,BENIGN,0.99985886,0.0001411438,0.0001411438,0.99985886,0.0,0.2500494122505188,ALLOW
3,DoS_Hulk,3,DoS_Hulk,0.9995672,0.9998318,0.9998318,0.9995672,1.0,0.9997909307479859,BLOCK
3,DoS_Hulk,3,DoS_Hulk,0.99911183,0.99934757,0.99934757,0.99911183,1.0,0.9993865132331848,BLOCK
0,BENIGN,0,BENIGN,0.99964917,0.00035083294,0.00035083294,0.99964917,0.0,0.2501227855682373,ALLOW
0,BENIGN,0,BENIGN,0.9992311,0.0007688999,0.0007688999,0.9992311,0.0,0.2502691149711609,ALLOW
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.99928325,0.9995164,0.9995164,0.99928325,1.0,0.9995306968688965,BLOCK
4,DoS_Slowhttptest,4,DoS_Slowhttptest,0.99023294,0.9976749,0.9976749,0.99023294,1.0,0.9961632132530213,BLOCK
5,DoS_Slowloris,5,DoS_Slowloris,0.99940777,0.999742,0.999742,0.99940777,1.0,0.9996971726417542,BLOCK
0,BENIGN,0,BENIGN,0.99576294,0.004237056,0.004237056,0.99576294,0.0,0.2514829635620117,ALLOW
3,DoS_Hulk,3,DoS_Hulk,0.9998109,0.99992794,0.99992794,0.9998109,1.0,0.9999095439910889,BLOCK
0,BENIGN,0,BENIGN,0.99972206,0.00027793646,0.00027793646,0.99972206,0.0,0.25009727478027344,ALLOW
0,BENIGN,0,BENIGN,0.5695909,0.43040907,0.43040907,0.5695909,0.0,0.4006431996822357,RATE_LIMIT
0,BENIGN,0,BENIGN,0.99936324,0.0006367564,0.0006367564,0.99936324,0.0,0.2502228617668152,ALLOW
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.99978966,0.99993366,0.99993366,0.99978966,1.0,0.9999076366424561,BLOCK
0,BENIGN,0,BENIGN,0.99988496,0.000115036964,0.000115036964,0.99988496,0.0,0.2500402629375458,ALLOW
0,BENIGN,0,BENIGN,0.99937457,0.00062543154,0.00062543154,0.99937457,0.0,0.2502188980579376,ALLOW
0,BENIGN,0,BENIGN,0.9975254,0.002474606,0.002474606,0.9975254,0.0,0.2508661150932312,ALLOW
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.9996171,0.9998827,0.9998827,0.9996171,1.0,0.9998339056968689,BLOCK
2,DoS_GoldenEye,2,DoS_GoldenEye,0.9835141,0.9876389,0.9876389,0.9835141,1.0,0.9884618759155274,BLOCK
3,DoS_Hulk,3,DoS_Hulk,0.9996101,0.99983484,0.99983484,0.9996101,1.0,0.9998034477233887,BLOCK
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.999526,0.99970865,0.99970865,0.999526,1.0,0.9997067093849182,BLOCK
0,BENIGN,0,BENIGN,0.9998791,0.00012087822,0.00012087822,0.9998791,0.0,0.2500423192977905,ALLOW
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.99983406,0.99994737,0.99994737,0.99983406,1.0,0.9999269485473633,BLOCK
2,DoS_GoldenEye,2,DoS_GoldenEye,0.98871315,0.9903874,0.9903874,0.98871315,1.0,0.991410756111145,BLOCK
0,BENIGN,0,BENIGN,0.9998505,0.00014948845,0.00014948845,0.9998505,0.0,0.2500523328781128,ALLOW
3,DoS_Hulk,3,DoS_Hulk,0.9998135,0.99993044,0.99993044,0.9998135,1.0,0.9999116897583008,BLOCK
0,BENIGN,0,BENIGN,0.999637,0.0003629923,0.0003629923,0.999637,0.0,0.25012704730033875,ALLOW
0,BENIGN,0,BENIGN,0.99927694,0.00072306395,0.00072306395,0.99927694,0.0,0.2502530813217163,ALLOW
0,BENIGN,0,BENIGN,0.9996865,0.00031352043,0.00031352043,0.9996865,0.0,0.2501097321510315,ALLOW
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.99983335,0.999944,0.999944,0.99983335,1.0,0.9999247431755066,BLOCK
0,BENIGN,0,BENIGN,0.99972516,0.00027483702,0.00027483702,0.99972516,0.0,0.2500962018966675,ALLOW
0,BENIGN,0,BENIGN,0.99797195,0.002028048,0.002028048,0.99797195,0.0,0.2507098317146301,ALLOW
3,DoS_Hulk,3,DoS_Hulk,0.99975175,0.9999436,0.9999436,0.99975175,1.0,0.9999041199684143,BLOCK
0,BENIGN,0,BENIGN,0.99955636,0.00044363737,0.00044363737,0.99955636,0.0,0.2501552700996399,ALLOW
5,DoS_Slowloris,5,DoS_Slowloris,0.99941885,0.9997523,0.9997523,0.99941885,1.0,0.9997060537338257,BLOCK
0,BENIGN,0,BENIGN,0.99977666,0.0002233386,0.0002233386,0.99977666,0.0,0.2500781714916229,ALLOW
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.99943274,0.99959403,0.99959403,0.99943274,1.0,0.9996146202087403,BLOCK
0,BENIGN,0,BENIGN,0.9998474,0.00015258789,0.00015258789,0.9998474,0.0,0.25005340576171875,ALLOW
2,DoS_GoldenEye,2,DoS_GoldenEye,0.99101454,0.992371,0.992371,0.99101454,1.0,0.9931762456893921,BLOCK
0,BENIGN,0,BENIGN,0.99897015,0.001029849,0.001029849,0.99897015,0.0,0.2503604590892792,ALLOW
0,BENIGN,0,BENIGN,0.99986196,0.00013804436,0.00013804436,0.99986196,0.0,0.25004830956459045,ALLOW
3,DoS_Hulk,3,DoS_Hulk,0.9932296,0.99411184,0.99411184,0.9932296,1.0,0.9947745442390442,BLOCK
0,BENIGN,0,BENIGN,0.9996275,0.00037252903,0.00037252903,0.9996275,0.0,0.25013038516044617,ALLOW
0,BENIGN,0,BENIGN,0.99939513,0.00060486794,0.00060486794,0.99939513,0.0,0.2502117156982422,ALLOW
3,DoS_Hulk,3,DoS_Hulk,0.9997949,0.9999158,0.9999158,0.9997949,1.0,0.9998982191085816,BLOCK
2,DoS_GoldenEye,2,DoS_GoldenEye,0.9993931,0.9998542,0.9998542,0.9993931,1.0,0.9997607707977295,BLOCK
0,BENIGN,0,BENIGN,0.9970139,0.0029860735,0.0029860735,0.9970139,0.0,0.2510451376438141,ALLOW
4,DoS_Slowhttptest,4,DoS_Slowhttptest,0.9904412,0.99218744,0.99218744,0.9904412,1.0,0.9929228067398072,BLOCK
3,DoS_Hulk,3,DoS_Hulk,0.9998117,0.99993944,0.99993944,0.9998117,1.0,0.9999165773391724,BLOCK
3,DoS_Hulk,3,DoS_Hulk,0.99980146,0.99991864,0.99991864,0.99980146,1.0,0.999901556968689,BLOCK
0,BENIGN,0,BENIGN,0.9994655,0.00053447485,0.00053447485,0.9994655,0.0,0.25018706917762756,ALLOW
3,DoS_Hulk,3,DoS_Hulk,0.9997713,0.99996674,0.99996674,0.9997713,1.0,0.9999228954315186,BLOCK
0,BENIGN,0,BENIGN,0.99980134,0.00019866228,0.00019866228,0.99980134,0.0,0.2500695288181305,ALLOW
0,BENIGN,0,BENIGN,0.9993445,0.0006554723,0.0006554723,0.9993445,0.0,0.2502294182777405,ALLOW
3,DoS_Hulk,3,DoS_Hulk,0.999846,0.99994606,0.99994606,0.999846,1.0,0.99992915391922,BLOCK
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.9996778,0.9997851,0.9997851,0.9996778,1.0,0.9997905731201172,BLOCK
0,BENIGN,0,BENIGN,0.99982905,0.00017094612,0.00017094612,0.99982905,0.0,0.2500598430633545,ALLOW
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.99948186,0.9996363,0.9996363,0.99948186,1.0,0.9996522903442383,BLOCK
0,BENIGN,0,BENIGN,0.9936394,0.0063605905,0.0063605905,0.9936394,0.0,0.25222620368003845,ALLOW
0,BENIGN,0,BENIGN,0.9997551,0.00024491549,0.00024491549,0.9997551,0.0,0.250085711479187,ALLOW
0,BENIGN,0,BENIGN,0.9989028,0.0010972023,0.0010972023,0.9989028,0.0,0.25038403272628784,ALLOW
0,BENIGN,0,BENIGN,0.9996351,0.00036489964,0.00036489964,0.9996351,0.0,0.2501277029514313,ALLOW
5,DoS_Slowloris,5,DoS_Slowloris,0.9966438,0.99928796,0.99928796,0.9966438,1.0,0.9987337231636048,BLOCK
0,BENIGN,0,BENIGN,0.99876827,0.00123173,0.00123173,0.99876827,0.0,0.2504311203956604,ALLOW
0,BENIGN,0,BENIGN,0.9997887,0.00021129847,0.00021129847,0.9997887,0.0,0.25007396936416626,ALLOW
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.9995441,0.999688,0.999688,0.9995441,1.0,0.9996989011764527,BLOCK
3,DoS_Hulk,3,DoS_Hulk,0.9997676,0.99988836,0.99988836,0.9997676,1.0,0.9998749136924744,BLOCK
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.9995796,0.999704,0.999704,0.9995796,1.0,0.9997173190116883,BLOCK
3,DoS_Hulk,3,DoS_Hulk,0.9998135,0.99993044,0.99993044,0.9998135,1.0,0.9999116897583008,BLOCK
3,DoS_Hulk,3,DoS_Hulk,0.99978536,0.9999135,0.9999135,0.99978536,1.0,0.9998944640159607,BLOCK
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.9995291,0.9997012,0.9997012,0.9995291,1.0,0.9997030138969422,BLOCK
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.9996778,0.9997851,0.9997851,0.9996778,1.0,0.9997905731201172,BLOCK
2,DoS_GoldenEye,2,DoS_GoldenEye,0.9971419,0.99784285,0.99784285,0.9971419,1.0,0.9979911684989929,BLOCK
0,BENIGN,0,BENIGN,0.99892503,0.0010749698,0.0010749698,0.99892503,0.0,0.25037622451782227,ALLOW
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.9994017,0.9996217,0.9996217,0.9994017,1.0,0.999623441696167,BLOCK
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.9997665,0.9999196,0.9999196,0.9997665,1.0,0.9998934507369995,BLOCK
3,DoS_Hulk,3,DoS_Hulk,0.9998161,0.99993724,0.99993724,0.9998161,1.0,0.9999163985252381,BLOCK
3,DoS_Hulk,3,DoS_Hulk,0.99978703,0.99994874,0.99994874,0.99978703,1.0,0.9999160408973694,BLOCK
0,BENIGN,0,BENIGN,0.99982065,0.00017935038,0.00017935038,0.99982065,0.0,0.2500627636909485,ALLOW
0,BENIGN,0,BENIGN,0.998577,0.0014230013,0.0014230013,0.998577,0.0,0.25049805641174316,ALLOW
3,DoS_Hulk,3,DoS_Hulk,0.9947042,0.99545014,0.99545014,0.9947042,1.0,0.9959461927413941,BLOCK
5,DoS_Slowloris,5,DoS_Slowloris,0.9993979,0.9997411,0.9997411,0.9993979,1.0,0.9996941328048706,BLOCK
0,BENIGN,0,BENIGN,0.99983525,0.00016474724,0.00016474724,0.99983525,0.0,0.2500576674938202,ALLOW
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.9998324,0.999944,0.999944,0.9998324,1.0,0.9999245047569275,BLOCK
2,DoS_GoldenEye,2,DoS_GoldenEye,0.9993357,0.9998273,0.9998273,0.9993357,1.0,0.9997303724288941,BLOCK
3,DoS_Hulk,3,DoS_Hulk,0.99978393,0.99992996,0.99992996,0.99978393,1.0,0.9999040007591248,BLOCK
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.9996822,0.99993175,0.99993175,0.9996822,1.0,0.9998796224594116,BLOCK
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.9997136,0.9998859,0.9998859,0.9997136,1.0,0.9998600125312805,BLOCK
2,DoS_GoldenEye,2,DoS_GoldenEye,0.99924254,0.99983275,0.99983275,0.99924254,1.0,0.9997102856636048,BLOCK
4,DoS_Slowhttptest,4,DoS_Slowhttptest,0.9980952,0.999321,0.999321,0.9980952,1.0,0.9991164445877075,BLOCK
5,DoS_Slowloris,5,DoS_Slowloris,0.99952924,0.9998083,0.9998083,0.99952924,1.0,0.9997673273086548,BLOCK
2,DoS_GoldenEye,2,DoS_GoldenEye,0.99951196,0.99984926,0.99984926,0.99951196,1.0,0.9997875928878784,BLOCK
0,BENIGN,0,BENIGN,0.9998386,0.00016140938,0.00016140938,0.9998386,0.0,0.25005650520324707,ALLOW
0,BENIGN,0,BENIGN,0.9993781,0.00062191486,0.00062191486,0.9993781,0.0,0.2502176761627197,ALLOW
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.99953365,0.9996782,0.9996782,0.99953365,1.0,0.9996903777122498,BLOCK
3,DoS_Hulk,3,DoS_Hulk,0.9997973,0.99993044,0.99993044,0.9997973,1.0,0.9999076366424561,BLOCK
0,BENIGN,0,BENIGN,0.9972921,0.0027078986,0.0027078986,0.9972921,0.0,0.2509477734565735,ALLOW
0,BENIGN,0,BENIGN,0.99891436,0.001085639,0.001085639,0.99891436,0.0,0.2503799796104431,ALLOW
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.99943787,0.99969375,0.99969375,0.99943787,1.0,0.999675714969635,BLOCK
0,BENIGN,0,BENIGN,0.9568395,0.0431605,0.0431605,0.9568395,0.0,0.2651061713695526,ALLOW
0,BENIGN,0,BENIGN,0.9997116,0.00028842688,0.00028842688,0.9997116,0.0,0.2501009404659271,ALLOW
0,BENIGN,0,BENIGN,0.9989268,0.0010731816,0.0010731816,0.9989268,0.0,0.2503756284713745,ALLOW
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.9993143,0.99955297,0.99955297,0.9993143,1.0,0.9995603799819947,BLOCK
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.9998103,0.99994266,0.99994266,0.9998103,1.0,0.9999181866645813,BLOCK
0,BENIGN,0,BENIGN,0.99929976,0.00070023537,0.00070023537,0.99929976,0.0,0.2502450942993164,ALLOW
4,DoS_Slowhttptest,4,DoS_Slowhttptest,0.9912491,0.99597293,0.99597293,0.9912491,1.0,0.9953960418701172,BLOCK
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.99977964,0.9999352,0.9999352,0.99977964,1.0,0.9999060869216919,BLOCK
0,BENIGN,0,BENIGN,0.99979264,0.00020736456,0.00020736456,0.99979264,0.0,0.25007256865501404,ALLOW
0,BENIGN,0,BENIGN,0.9998903,0.00010967255,0.00010967255,0.9998903,0.0,0.25003838539123535,ALLOW
2,DoS_GoldenEye,2,DoS_GoldenEye,0.999498,0.99985,0.99985,0.999498,1.0,0.9997844934463501,BLOCK
0,BENIGN,0,BENIGN,0.9975816,0.0024183989,0.0024183989,0.9975816,0.0,0.2508464455604553,ALLOW
3,DoS_Hulk,3,DoS_Hulk,0.99978954,0.99993795,0.99993795,0.99978954,1.0,0.9999101400375366,BLOCK
0,BENIGN,0,BENIGN,0.99897015,0.001029849,0.001029849,0.99897015,0.0,0.2503604590892792,ALLOW
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.9994979,0.9999318,0.9999318,0.9994979,1.0,0.999833607673645,BLOCK
3,DoS_Hulk,3,DoS_Hulk,0.99972945,0.99989676,0.99989676,0.99972945,1.0,0.9998704433441162,BLOCK
0,BENIGN,0,BENIGN,0.99952066,0.00047934055,0.00047934055,0.99952066,0.0,0.25016775727272034,ALLOW
0,BENIGN,0,BENIGN,0.9990264,0.00097358227,0.00097358227,0.9990264,0.0,0.2503407597541809,ALLOW
